,plus,mcmullen,state,locality,name,type,founding_date,em,ml,ce,de,sz,ld,vs,period,location,lon,lat
4671,6184,4888,NC,Olin,Olin Institute,Coll,1853,NA,1870,NA,1870,500,1870,500,Antebellum,Olin NC,-80.8397929,35.9526349
4672,6998,4890,NC,Oxford,Oxford Orphan Asylum,Asylum,1874,NA,1884,NA,NA,0,NA,0,NA,Oxford NC,-78.5908345,36.3107004
4673,6180,4889,NC,Oxford,Oxford Female College,Coll,1857,NA,1858,NA,1857,500,1857,500,Antebellum,Oxford NC,-78.5908345,36.3107004
4674,7400,4891,NC,Pamplici?,Layman's Library,Church,1700,NA,1700,NA,1700,874,1700,874,Colonial,Pamplici? NC,-79.0192997,35.7595731
4675,7399,4892,NC,Pamplier?,Parochial Library,Church,1700,NA,1700,NA,1700,148,1700,148,Colonial,Pamplier? NC,-79.0192997,35.7595731
4676,1701,12632,NC,Person County,Person Library Company Inc.,Socl,1815,NA,1815,NA,NA,0,NA,0,Early National,Person County NC,-78.9288242,36.3528221
4677,1703,12654,NC,Raleigh,Raleigh Library Co. Inc.,Socl,1815,NA,1816,NA,NA,0,NA,0,Early National,Raleigh NC,-78.6381787,35.7795897
4678,1702,12652,NC,Raleigh,Polemic Society,Socl,1808,NA,1821,NA,NA,0,NA,0,Early National,Raleigh NC,-78.6381787,35.7795897
4679,2724,12651,NC,Raleigh,,Mil socl,1856,NA,1856,NA,NA,0,NA,0,Antebellum,Raleigh NC,-78.6381787,35.7795897
4680,6782,99026,NC,Raleigh,Penitentiary of North Carolina,Prison,1873,NA,1875,NA,NA,0,NA,0,NA,Raleigh NC,-78.6381787,35.7795897
4681,7613,4895,NC,Raleigh,Supreme Court Library,Law state,1831,NA,1884,NA,NA,0,NA,0,Antebellum,Raleigh NC,-78.6381787,35.7795897
4682,7785,4894,NC,Raleigh,North Carolina State Library,State,NA,1817,1884,NA,1850,3000,1875,40000,NA,Raleigh NC,-78.6381787,35.7795897
4683,6999,4893,NC,Raleigh,Insane Asylum of North Carolina,Asylum,1868,1861,1884,NA,1875,700,1875,700,NA,Raleigh NC,-78.6381787,35.7795897
4684,7090,95287,NC,Raleigh,North Carolina Law Library,Law,NA,1873,1873,NA,NA,0,NA,0,NA,Raleigh NC,-78.6381787,35.7795897
4685,7645,12653,NC,Raleigh,Post of Raleigh Library,Garr,NA,1870,1870,NA,1870,85,1870,85,NA,Raleigh NC,-78.6381787,35.7795897
4686,1705,12633,NC,Randolph,Carraway Library Society Inc.,Socl,1820,NA,1820,NA,NA,0,NA,0,Early National,Randolph NC,-79.8296743,35.7449531
4687,1704,12634,NC,Randolph Co.,"Ebenezer Library Society, Inc.",Socl,1826,NA,1826,NA,NA,0,NA,0,Early National,Randolph Co. NC,-79.8296743,35.7449531
4688,7398,4896,NC,Rowan County,Thyotire Congregation,Church,1790,NA,1790,NA,NA,0,NA,0,Early National,Rowan County NC,-80.543845,35.6303455
4689,1694,4882,NC,Rowan Cty,A circulating Library,Socl,1789,NA,1789,NA,NA,0,NA,0,Early National,Rowan Cty NC,-80.543845,35.6303455
4690,6183,4897,NC,Rutherford,Rutherford College,Coll,1833,NA,1884,NA,NA,0,NA,0,Antebellum,Rutherford NC,-81.909826,35.4258737
4691,7396,12655,NC,Salem,Minutes of Salem Church Moravians?,Church,NA,1793,1837,NA,NA,0,NA,0,NA,Salem NC,-81.6970412,35.6987399
4692,6179,4900,NC,Statesville,Concord Female College,Coll,1854,NA,1870,NA,1870,500,1870,500,Antebellum,Statesville NC,-80.8872959,35.7826363
4693,1706,12635,NC,Stokes Co.,Clinton Library Society Inc.,Socl,1824,NA,1824,NA,NA,0,NA,0,Early National,Stokes Co. NC,-80.2321313,36.4244396
4694,5594,4903,NC,Trinity,Trinity College - Columbian Lit. Society,Coll socy,NA,1850,NA,1887,1850,32,1875,4300,NA,Trinity NC,-79.9908729,35.894581
4695,6182,4901,NC,Trinity,Trinity College,Coll,1849,NA,1875,NA,1858,600,1875,1800,Antebellum,Trinity NC,-79.9908729,35.894581
4696,6176,4905,NC,Trinity,Trinity College Theological Dept.,Theo coll,1849,NA,1875,NA,1875,600,1875,600,Antebellum,Trinity NC,-79.9908729,35.894581
4697,5595,4902,NC,Trinity,Trinity College - Columbian Library,Coll socy,1846,NA,1884,NA,NA,0,NA,0,Antebellum,Trinity NC,-79.9908729,35.894581
4698,5593,4904,NC,Trinity,Trinity College - Hesperian Society,Coll socy,1851,NA,NA,1887,1858,2400,1875,4200,Antebellum,Trinity NC,-79.9908729,35.894581
4699,6187,4873,NC,Wake Forest,Wake Forest College Library,Coll,1839,NA,1870,NA,1845,4700,1870,8000,Antebellum,Wake Forest NC,-78.5097228,35.9798734
4700,4344,4906,NC,Weldon,Roanoke Literary Society,Lit socy,1857,NA,1859,NA,1857,600,1857,600,Antebellum,Weldon NC,-77.5955331,36.427096
4701,1707,12656,NC,Williamsboro,Franklin Library Society,Socl,1799,NA,1799,NA,NA,0,NA,0,Early National,Williamsboro NC,-78.4316645,36.4304221
4702,1708,12657,NC,Williamston,"Library Assoc., Inc.",Socl,1848,NA,1848,NA,NA,0,NA,0,Antebellum,Williamston NC,-77.0555114,35.8546039
4703,1709,12658,NC,Wilmington,Cape Fear Library,Socl,NA,NA,NA,NA,NA,0,NA,0,NA,Wilmington NC,-77.9447102,34.2257255
4704,1710,4907,NC,Wilmington,Library Assoc.,Socl,1855,NA,1884,NA,1875,2500,1875,2500,Antebellum,Wilmington NC,-77.9447102,34.2257255
4705,7131,12659,NC,Wilmington,William Haskell Publishing of Wilmington Gazette Reading Room,Read room,1808,NA,NA,1812,NA,0,NA,0,Early National,Wilmington NC,-77.9447102,34.2257255
4706,6181,4908,NC,Wilson,Wilson College,Coll,1872,NA,1875,NA,1875,1200,1875,1200,NA,Wilson NC,-77.9155395,35.7212689
4707,7811,4909,ND,Bismark,Territory Library,Terr,1865,NA,1884,NA,NA,0,NA,0,NA,Bismark ND,-100.7837392,46.8083268
4708,7704,12662,ND,Fort Totten,Fort Totten Post Library,Garr,NA,1870,1875,NA,1870,200,1870,200,NA,Fort Totten ND,-98.9929005,47.9799986
4709,7702,12660,ND,Ft Badford,Fort Badford,Garr,NA,1868,1875,NA,1870,73,1875,366,NA,Ft Badford ND,-104.0004128,47.9876581
4710,7703,12661,ND,Ft. Stevenson,Fort Stevenson,Garr,NA,1870,1875,NA,1870,850,1875,850,NA,Ft. Stevenson ND,-101.4203173,47.5959806
4711,7683,3771,NE,,Fort Atkinson Post Library,Garr,NA,1827,NA,1827,NA,0,NA,0,NA, NE,-99.9018131,41.4925374
4712,4805,3768,NE,Brownsville,Nemeha County Agricultural Society,Agri socl,1859,1867,1867,NA,1867,500,1867,500,Antebellum,Brownsville NE,-95.6580455,40.3977793
4713,3458,3767,NE,Brownville,Brownville Lyceum,Lyceum,1857,NA,1857,NA,NA,0,NA,0,Antebellum,Brownville NE,-95.6580455,40.3977793
4714,6359,3769,NE,Crete,Doane College,Coll,1872,NA,1884,NA,NA,0,NA,0,NA,Crete NE,-96.9615141,40.6252173
4715,2413,3787,NE,Dakotah City,Dakotah City Library,Socl,NA,1858,1858,NA,NA,0,NA,0,NA,Dakotah City NE,-96.4183637,42.4155496
4716,2414,3770,NE,Falls City,Falls City Library Assoc.,Socl,1861,NA,1861,NA,NA,0,NA,0,NA,Falls City NE,-95.6019294,40.0608352
4717,2415,3774,NE,Fremont,Liberal Library Assoc.,Socl,1873,NA,1875,NA,1875,250,1875,250,NA,Fremont NE,-96.4981467,41.4333909
4718,7678,12425,NE,Ft. McPherson,Ft. Mcpherson Company Library of the 3rd U.S. Cavalry,Garr,NA,1875,1875,NA,1875,26,1875,26,NA,Ft. McPherson NE,-100.5239808,41.0270312
4719,7679,12426,NE,Ft. McPherson,Fort McPherson Regiment of the 5th Cavalry,Garr,NA,1870,1870,NA,1870,30,1870,30,NA,Ft. McPherson NE,-100.5239808,41.0270312
4720,7684,3772,NE,Ft. McPherson,Fort McPherson - 3rd U.S. Cavalry,Garr,NA,1875,1875,NA,1875,362,1875,362,NA,Ft. McPherson NE,-100.5239808,41.0270312
4721,7685,3773,NE,Ft. Robinson,Fort Robinson Post Library,Garr,1874,NA,1884,NA,NA,0,NA,0,NA,Ft. Robinson NE,-103.4661698,42.6669454
4722,2973,3776,NE,Lincoln,Young Men's Library and Lecture Assoc.,Young Men's,NA,1875,NA,1875,NA,0,NA,0,NA,Lincoln NE,-96.6851982,40.8257625
4723,2848,3775,NE,Lincoln,Ladies' Library And Reading Room,Ladies,NA,1875,NA,1875,NA,0,NA,0,NA,Lincoln NE,-96.6851982,40.8257625
4724,6808,3778,NE,Lincoln,Nobesville Penitentiary,Prison,1874,NA,1884,NA,1875,384,1875,384,NA,Lincoln NE,-96.6851982,40.8257625
4725,6360,3777,NE,Lincoln,University of Nebraska,Coll,1871,NA,1884,NA,1875,1400,1875,1400,NA,Lincoln NE,-96.6851982,40.8257625
4726,6361,3779,NE,Nebraska City,Nebraska College,Coll,1865,NA,1875,NA,1875,1500,1875,1500,NA,Nebraska City NE,-95.8593616,40.6765745
4727,7812,3785,NE,Omaha,State Library,State,1856,NA,1884,NA,1858,800,1875,13133,Antebellum,Omaha NE,-95.9979883,41.2523634
4728,2416,3784,NE,Omaha,Public Library,Socl,1872,NA,NA,1877,1875,4500,1875,4500,NA,Omaha NE,-95.9979883,41.2523634
4729,2775,3782,NE,Omaha,Law Library Assoc.,Law socl,1872,NA,1884,NA,1875,1000,1875,1000,NA,Omaha NE,-95.9979883,41.2523634
4730,7682,3781,NE,Omaha,Company Library - 23rd Infintry and 2nd Cavalry,Garr,NA,1875,1875,NA,NA,0,NA,0,NA,Omaha NE,-95.9979883,41.2523634
4731,7681,12428,NE,Omaha,Post Library 2nd Cavalry Library,Garr,NA,1875,1875,NA,NA,0,NA,0,NA,Omaha NE,-95.9979883,41.2523634
4732,7680,12427,NE,Omaha,Barracks Post Library,Garr,NA,1870,1875,NA,1870,420,1870,420,NA,Omaha NE,-95.9979883,41.2523634
4733,4203,3783,NE,Omaha,Odd Fellows' Library,Frat,NA,1875,1875,NA,1875,500,1875,500,NA,Omaha NE,-95.9979883,41.2523634
4734,3457,3786,NE,Otoe County,Lyceum and Literary Assoc.,Lyceum,1856,NA,1856,NA,NA,0,NA,0,Antebellum,Otoe County NE,-96.1102943,40.675971
4735,111,3796,NH,Acworth,Social Library,Socl,1801,NA,1801,NA,NA,0,NA,0,Early National,Acworth NH,-72.2920317,43.2178539
4736,110,3797,NH,Acworth,Union Library,Socl,1827,NA,1827,NA,NA,0,NA,0,Early National,Acworth NH,-72.2920317,43.2178539
4737,114,3800,NH,Alstead,Social Library,Socl,1798,NA,1798,NA,NA,0,NA,0,Early National,Alstead NH,-72.3614201,43.149481
4738,113,3799,NH,Alstead,East Alstead Library,Socl,1804,NA,1804,NA,NA,0,NA,0,Early National,Alstead NH,-72.3614201,43.149481
4739,7936,3805,NH,Amherst,Town Library,Public,1855,NA,1891,NA,NA,0,NA,0,Antebellum,Amherst NH,-71.6253487,42.8614748
4740,116,3802,NH,Amherst,Amherst Library Society,Socl,1792,NA,NA,1832,NA,0,NA,0,Early National,Amherst NH,-71.6253487,42.8614748
4741,115,3801,NH,Amherst,Library Association,Socl,1859,NA,1879,NA,1875,655,1875,655,Antebellum,Amherst NH,-71.6253487,42.8614748
4742,2578,3804,NH,Amherst,Second Parish Social Library,Rel socl,1801,NA,1801,NA,NA,0,NA,0,Early National,Amherst NH,-71.6253487,42.8614748
4743,4311,3803,NH,amherst,Franklin Society,Lit socy,1807,NA,NA,1818,1807,240,1807,240,Early National,amherst NH,-71.6253487,42.8614748
4744,3517,3807,NH,Andover,Sewing Society. Library,Ladies' socy,1846,NA,1846,NA,NA,0,NA,0,Antebellum,Andover NH,-71.8234138,43.4370198
4745,119,3808,NH,Andover,Social Library,Socl,1814,NA,NA,1844,1817,92,1817,92,Early National,Andover NH,-71.8234138,43.4370198
4746,118,3806,NH,Andover,East Andover Social Library,Socl,1849,NA,1849,NA,1849,200,1849,200,Antebellum,Andover NH,-71.8234138,43.4370198
4747,9888,3810,NH,Antrim,Social Library Association,Socl,1800,NA,1880,NA,NA,0,NA,0,Early National,Antrim NH,-71.9389194,43.0308557
4748,9889,0,NH,Antrim,Juvenile Library,Juv socl,1818,NA,NA,1830,NA,0,NA,0,Early National,Antrim NH,-71.9389194,43.0308557
4749,7937,3809,NH,Antrim,Antrim Library,Public,1866,NA,1891,NA,NA,0,NA,0,NA,Antrim NH,-71.9389194,43.0308557
4750,7938,3811,NH,Ashland,Town Library,Town,1871,NA,1891,NA,NA,0,NA,0,NA,Ashland NH,-71.6306317,43.695318
4751,121,3812,NH,Ashuelot,Ashuelot Union,Socl,1871,NA,1875,NA,1875,327,1875,327,NA,Ashuelot NH,-72.4236532,42.7777057
4752,122,3813,NH,Barnstead,Social Library,Socl,1807,NA,1807,NA,1807,300,1807,300,Early National,Barnstead NH,-71.2782381,43.3389194
4753,123,3814,NH,Barrington,Social Library,Socl,1808,NA,1808,NA,NA,0,NA,0,Early National,Barrington NH,-71.0470077,43.2228599
4754,124,3815,NH,Bath,Social Library,Socl,1802,NA,1802,NA,NA,0,NA,0,Early National,Bath NH,-71.9662009,44.1670079
4755,9890,0,NH,Bedford,,Socl,1872,NA,NA,NA,NA,150,NA,0,NA,Bedford NH,-71.5132008,42.9463291
4756,125,3816,NH,Bedford,Social Library,Socl,1789,NA,NA,1848,NA,0,NA,0,Early National,Bedford NH,-71.5132008,42.9463291
4757,126,3817,NH,Bethlehem,Bethlehem Librarian Society,Socl,1808,NA,1808,NA,NA,0,NA,0,Early National,Bethlehem NH,-71.6875364,44.2803843
4758,213,3931,NH,Bethlehem,Hampton Library,Socl,1807,NA,1807,NA,NA,0,NA,0,Early National,Bethlehem NH,-71.6875364,44.2803843
4759,129,3820,NH,Boscawen,West Social Library,Socl,1828,NA,1828,NA,NA,0,NA,0,Early National,Boscawen NH,-71.636864,43.3243931
4760,128,3819,NH,Boscawen,Social Library,Socl,1792,NA,1811,NA,1811,127,1811,127,Early National,Boscawen NH,-71.636864,43.3243931
4761,127,3818,NH,Boscawen,East Social Library,Socl,1829,NA,1829,NA,NA,0,NA,0,Antebellum,Boscawen NH,-71.636864,43.3243931
4762,130,3821,NH,Bow,Social Library,Socl,1822,NA,1822,NA,NA,0,NA,0,Early National,Bow NH,-71.5492377,43.1320263
4763,131,3822,NH,Bradford,Bradford Union Library,Socl,1811,NA,1811,NA,NA,0,NA,0,Early National,Bradford NH,-71.9576292,43.2687048
4764,132,3823,NH,Bradford,Town Library,Socl,1859,NA,1859,NA,NA,0,NA,0,Antebellum,Bradford NH,-71.9576292,43.2687048
4765,133,3824,NH,Brentwood,Social Library,Socl,1802,NA,1806,NA,NA,0,NA,0,Early National,Brentwood NH,-71.0735503,42.9780248
4766,135,3826,NH,Bridgewater,Second Social Library,Socl,1811,NA,1811,NA,NA,0,NA,0,Early National,Bridgewater NH,-71.7364678,43.6384067
4767,134,3825,NH,Bridgewater,Bridgewater Social Library,Socl,1802,NA,1802,NA,NA,0,NA,0,Early National,Bridgewater NH,-71.7364678,43.6384067
4768,9891,0,NH,Bristol,,Public,1868,NA,NA,1872,NA,0,NA,0,NA,Bristol NH,-71.7367162,43.5911499
4769,136,1823,NH,Bristol,Bristol Library,Socl,1823,NA,1823,NA,NA,0,NA,100,Early National,Bristol NH,-71.7367162,43.5911499
4770,137,3828,NH,Brookfield,Social Library,Socl,1811,NA,1811,NA,NA,0,NA,0,Early National,Brookfield NH,-71.0653437,43.558968
4771,138,3829,NH,Brookfield,"Social Library Of Brookfield, Wolfeborough, and Wakefield",Socl,1833,NA,1833,NA,NA,0,NA,0,Antebellum,Brookfield NH,-71.0653437,43.558968
4772,139,3830,NH,Brookline,Social Library,Socl,1823,NA,NA,1860,NA,0,NA,0,Early National,Brookline NH,-71.6581267,42.7348102
4773,140,3831,NH,Campton,Social Library,Socl,1792,NA,1800,NA,NA,0,NA,0,Early National,Campton NH,-71.6440615,43.8224604
4774,141,3832,NH,Canaan,Social Library,Socl,1803,NA,1832,NA,1803,200,1803,200,Early National,Canaan NH,-72.0285561,43.6795434
4775,142,3833,NH,Candia,Candia Library Society,Socl,1824,NA,NA,1850,NA,0,NA,0,Early National,Candia NH,-71.2888619,43.0612461
4776,2794,3834,NH,Candia,Female Library,Wn lib,1795,NA,NA,1830,NA,0,NA,0,Early National,Candia NH,-71.2888619,43.0612461
4777,143,3835,NH,Candia,Social Library,Socl,1791,NA,1810,NA,NA,0,NA,0,Early National,Candia NH,-71.2888619,43.0612461
4778,144,3836,NH,Canterbury,Social Library,Socl,1795,NA,1891,NA,1795,339,1795,339,Early National,Canterbury NH,-71.5652802,43.3372738
4779,145,3837,NH,Cenre Harbor,Social Library,Socl,1829,NA,1829,NA,NA,0,NA,0,Antebellum,Cenre Harbor NH,-71.4914747,43.7126985
4780,146,95001,NH,Charleston,First Public Library,Socl,NA,1830,1830,NA,NA,0,NA,0,NA,Charleston NH,-72.4245117,43.2386275
4781,148,3839,NH,Charleston,Social Library,Socl,1808,NA,1886,NA,1875,1460,1875,1460,Early National,Charleston NH,-72.4245117,43.2386275
4782,2577,3838,NH,Charlestown,North Parish Library,Rel socl,1818,NA,1818,NA,NA,0,NA,0,Early National,Charlestown NH,-72.4245117,43.2386275
4783,149,3840,NH,Cheshire,Cheshire County Library,Socl,1829,NA,1829,NA,NA,0,NA,0,Antebellum,Cheshire NH,-72.236379,42.9259375
4784,2893,3841,NH,Chester,Cheste Juvenile Library,Juv socl,1824,NA,1824,NA,NA,0,NA,0,Early National,Chester NH,-71.2572846,42.9567525
4785,150,3842,NH,Chester,Social Library,Socl,1793,NA,NA,1870,NA,0,NA,0,Early National,Chester NH,-71.2572846,42.9567525
4786,151,3843,NH,Chichester,Social Library,Socl,1798,NA,1798,NA,NA,0,NA,0,Early National,Chichester NH,-71.3997909,43.2492477
4787,7939,3845,NH,Claremont,Fiske Free Library,Public,1873,NA,1891,NA,1875,2202,1875,2202,NA,Claremont NH,-72.3378744,43.3728635
4788,152,3844,NH,Claremont,Book Club,Socl,1869,NA,1875,NA,1875,560,1875,560,NA,Claremont NH,-72.3378744,43.3728635
4789,153,3846,NH,Colebrook and Monadnock,Colebrook and Monadnock Social Library,Socl,1808,NA,1808,NA,NA,0,NA,0,Early National,Colebrook and Monadnock NH,-71.4988154,44.8940919
4790,7940,3855,NH,Concord,Public Library,Public,1855,NA,1891,NA,1857,900,1875,6532,Antebellum,Concord NH,-71.5375718,43.2081366
4791,7828,3854,NH,Concord,State Library,State,1823,NA,1891,NA,1850,4700,1875,13500,Early National,Concord NH,-71.5375718,43.2081366
4792,3542,3860,NH,Concord,YMCA,YMCA,NA,1857,NA,1857,NA,0,NA,0,NA,Concord NH,-71.5375718,43.2081366
4793,3541,3861,NH,Concord,YMCA,YMCA,1868,NA,1891,NA,NA,0,NA,0,NA,Concord NH,-71.5375718,43.2081366
4794,154,3848,NH,Concord,Concord Library,Socl,1798,NA,1807,NA,NA,0,NA,0,Early National,Concord NH,-71.5375718,43.2081366
4795,156,3859,NH,Concord,Washington Library,Socl,1812,NA,1812,NA,NA,0,NA,0,Early National,Concord NH,-71.5375718,43.2081366
4796,155,3858,NH,Concord,Union Library Society,Socl,1811,NA,1811,NA,NA,0,NA,0,Early National,Concord NH,-71.5375718,43.2081366
4797,4864,95206,NH,Concord,Merrill's Circulating Library,Comm,NA,1852,1852,NA,NA,0,NA,0,NA,Concord NH,-71.5375718,43.2081366
4798,7177,95129,NH,Concord,First Universalist Society Library,Church,NA,1867,1867,NA,NA,0,NA,0,NA,Concord NH,-71.5375718,43.2081366
4799,4422,3853,NH,Concord,New Hampshire Historical Society,Hist socl,1823,NA,1891,NA,1838,1500,1875,5000,Early National,Concord NH,-71.5375718,43.2081366
4800,7581,3852,NH,Concord,N.H. Board of Agriculture,Agri state,1872,NA,1891,NA,NA,0,NA,0,NA,Concord NH,-71.5375718,43.2081366
4801,4384,12429,NH,Concord,N.H. Medical Society Library,Med socy,NA,1803,1815,NA,NA,0,NA,0,NA,Concord NH,-71.5375718,43.2081366
4802,6683,12430,NH,Concord,New Hampshire State Hospital Library,Hosp,1843,NA,1898,NA,NA,0,NA,0,Antebellum,Concord NH,-71.5375718,43.2081366
4803,6832,3851,NH,Concord,New Hampshire Asylum for the Insane,Asylum,1855,1844,1891,NA,1875,1598,1875,1598,Antebellum,Concord NH,-71.5375718,43.2081366
4804,4541,3847,NH,Concord,"Concord Agricultural and Library Assoc., Society",Agri socl,NA,1867,1867,NA,1867,97,1867,97,NA,Concord NH,-71.5375718,43.2081366
4805,7590,3856,NH,Concord,State Department of Public Instruction,Edu,1874,NA,1891,NA,NA,0,NA,0,NA,Concord NH,-71.5375718,43.2081366
4806,6739,3857,NH,Concord,State Prison,Prison,1844,NA,1875,NA,1875,1500,1875,1500,Antebellum,Concord NH,-71.5375718,43.2081366
4807,5904,3850,NH,Concord,Methodist Biblical Institute - Missionary Library,Theo coll,1857,NA,1858,NA,1858,400,1858,400,Antebellum,Concord NH,-71.5375718,43.2081366
4808,5905,3849,NH,Concord,Methodist General Biblical Institute,Theo coll,1847,NA,1859,NA,1849,1000,1857,3000,Antebellum,Concord NH,-71.5375718,43.2081366
4809,157,3862,NH,Contoocook,Contoocook Library,Socl,1871,NA,1891,NA,NA,0,NA,0,NA,Contoocook NH,-71.7139655,43.2220234
4810,4423,3863,NH,Contoocook,New Hampshire Antiquarian Society,Hist socl,1873,NA,1875,NA,1875,2028,1875,2028,NA,Contoocook NH,-71.7139655,43.2220234
4811,158,3864,NH,Conway and Bartlett,Conway and Bartlett Library,Socl,1802,NA,1820,NA,1820,175,1820,175,Early National,Conway and Bartlett NH,-71.1427959,44.0710527
4812,159,3865,NH,Cornish,Social Library,Socl,1797,NA,1797,NA,NA,0,NA,0,Early National,Cornish NH,-72.3689794,43.4645164
4813,160,3866,NH,Corydon,Social Library,Socl,1806,NA,1806,NA,NA,0,NA,0,Early National,Corydon NH,-72.181096,43.4918537
4814,161,3867,NH,Danbury,Social Library,Socl,1831,NA,1831,NA,NA,0,NA,0,Antebellum,Danbury NH,-71.8617481,43.5256297
4815,162,3868,NH,Deerfield,Social Library,Socl,1805,NA,1808,NA,NA,0,NA,0,Early National,Deerfield NH,-71.2164524,43.146194
4816,163,3869,NH,Deering,Social Library,Socl,1797,NA,1797,NA,NA,0,NA,0,Early National,Deering NH,-71.8445227,43.0731364
4817,164,3870,NH,Derry,Social Library,Socl,1799,NA,NA,1827,NA,0,NA,0,Early National,Derry NH,-71.3273346,42.8806437
4818,169,3873,NH,Dover,Social Library Company in Dover,Socl,1792,NA,1820,NA,NA,0,NA,0,Early National,Dover NH,-70.8736698,43.1978624
4819,168,95002,NH,Dover,Franklin Library,Socl,NA,1833,1833,NA,NA,0,NA,0,NA,Dover NH,-70.8736698,43.1978624
4820,167,3872,NH,Dover,Dover Library,Socl,1850,NA,1875,NA,1875,5055,1875,5055,Antebellum,Dover NH,-70.8736698,43.1978624
4821,166,3871,NH,Dover,Dover Library,Socl,1839,NA,1839,NA,NA,0,NA,0,Antebellum,Dover NH,-70.8736698,43.1978624
4822,165,12431,NH,Dover,Deacon Andew Pierce's Social Library,Socl,NA,1830,NA,1830,NA,0,NA,0,NA,Dover NH,-70.8736698,43.1978624
4823,2579,95055,NH,Dover,Dover Agricultural Library,Agri socl,1862,NA,1862,NA,NA,0,NA,0,NA,Dover NH,-70.8736698,43.1978624
4824,4844,12435,NH,Dover,Samuel C. Stevens Juvenile Circulating Library,Comm,1830,NA,NA,1834,NA,0,NA,0,Antebellum,Dover NH,-70.8736698,43.1978624
4825,4383,593,NH,Dover,New Hampshire Medical Society,Med socy,NA,1859,1859,NA,NA,0,NA,0,NA,Dover NH,-70.8736698,43.1978624
4826,4843,12432,NH,Dover,Deacon Edmund Lane's Bookstore Circulating Library,Comm,1835,NA,1835,NA,NA,0,NA,0,Antebellum,Dover NH,-70.8736698,43.1978624
4827,4845,12434,NH,Dover,Samuel C. Stevens Circulating Library,Comm,NA,1830,NA,1834,NA,0,NA,0,NA,Dover NH,-70.8736698,43.1978624
4828,4846,12433,NH,Dover,Franklin Library,Comm,1833,NA,1833,NA,NA,0,NA,0,Antebellum,Dover NH,-70.8736698,43.1978624
4829,171,3877,NH,Dublin,Social Library,Socl,1793,NA,NA,1835,1798,93,1798,93,Early National,Dublin NH,-72.0625817,42.9075823
4830,2892,3875,NH,Dublin,Juvenile and Social Library,Juv socl,1822,NA,1884,NA,1825,308,1875,1883,Early National,Dublin NH,-72.0625817,42.9075823
4831,2795,3876,NH,Dublin,Ladies Library,Ladies,1799,NA,1851,NA,1850,161,1850,161,Early National,Dublin NH,-72.0625817,42.9075823
4832,170,3874,NH,Dublin,Dublin Literary Society,Socl,1824,NA,NA,1835,NA,0,NA,0,Early National,Dublin NH,-72.0625817,42.9075823
4833,172,3878,NH,Dublin,The Union Library,Socl,1835,NA,1858,NA,1850,438,1858,450,Antebellum,Dublin NH,-72.0625817,42.9075823
4834,173,3879,NH,Dunbarton,Social Library,Socl,1798,NA,1810,NA,NA,0,NA,0,Early National,Dunbarton NH,-71.6164615,43.1025818
4835,174,3880,NH,Durham,Social Library,Socl,1815,NA,NA,1881,NA,0,NA,0,Early National,Durham NH,-70.9264393,43.1339545
4836,175,3881,NH,East Franklin,Aiken Association,Socl,1868,NA,1875,NA,1875,750,1875,750,NA,East Franklin NH,-71.6472988,43.4442432
4837,176,3882,NH,East Kingston,Union Library,Socl,1828,NA,1828,NA,NA,0,NA,0,Early National,East Kingston NH,-71.0165766,42.925219
4838,177,3883,NH,East Lebanon,East Lebanon Union Library,Socl,1831,NA,1831,NA,NA,0,NA,0,Antebellum,East Lebanon NH,-72.2517569,43.6422934
4839,178,3884,NH,East Rindge,Library Assoc.,Socl,1871,NA,1891,NA,NA,0,NA,0,NA,East Rindge NH,-72.0098021,42.7511964
