,plus,mcmullen,state,locality,name,type,founding_date,em,ml,ce,de,sz,ld,vs,period,location,lon,lat
3447,90,2226,ME,Skowhegan,Skowhegan Library,Socl,1867,NA,1884,NA,1869,2315,1875,3040,Antebellum,Skowhegan ME,-69.7193803,44.7650366
3448,91,2228,ME,South Berwick,Library,Socl,1869,NA,1875,NA,1875,449,1875,449,Antebellum,South Berwick ME,-70.8095018,43.2345292
3449,92,2229,ME,South Berwick,South Berwick Social Library,Socl,1816,NA,1816,NA,NA,0,NA,0,Early National,South Berwick ME,-70.8095018,43.2345292
3450,3346,2232,ME,Thomaston,Lyceum of West Thomaston,Lyceum,1843,NA,1843,NA,NA,0,NA,0,Antebellum,Thomaston ME,-69.1816955,44.0789574
3451,2792,2231,ME,Thomaston,Ladies' Home Library,Ladies,1851,NA,1884,NA,1857,625,1875,1860,Antebellum,Thomaston ME,-69.1816955,44.0789574
3452,3280,2234,ME,Thomaston,Thomaston Athenaeum,Athen,1831,NA,1831,NA,NA,0,NA,0,Antebellum,Thomaston ME,-69.1816955,44.0789574
3453,94,2235,ME,Thomaston,Thomaston Village Library Assoc.,Socl,1843,NA,1843,NA,NA,0,NA,0,Antebellum,Thomaston ME,-69.1816955,44.0789574
3454,93,2230,ME,Thomaston,First Social Library in Thomaston,Socl,1799,NA,1831,NA,NA,0,NA,0,Early National,Thomaston ME,-69.1816955,44.0789574
3455,6738,2233,ME,Thomaston,State Prison,Prison,NA,1858,1884,NA,1858,225,1875,600,NA,Thomaston ME,-69.1816955,44.0789574
3456,6831,2236,ME,Togus,National Soldier's Home Eastern Branch,Asylum,1869,NA,1884,NA,NA,0,NA,0,Antebellum,Togus ME,-69.7030994,44.2745139
3457,96,2238,ME,Turner,North Turner Library,Socl,NA,1828,1828,NA,NA,0,NA,0,NA,Turner ME,-70.2561671,44.2564588
3458,95,2237,ME,Turner,North Turner Bridge Library Co.,Socl,1851,NA,1851,NA,NA,0,NA,0,Antebellum,Turner ME,-70.2561671,44.2564588
3459,98,2240,ME,Union,Union Library Society,Socl,1825,NA,1825,NA,1825,200,1825,200,Early National,Union ME,-69.293927,44.2296917
3460,97,2239,ME,Union,Union Library of the Federal Society,Socl,NA,1800,1800,NA,NA,0,NA,0,NA,Union ME,-69.293927,44.2296917
3461,3725,2243,ME,Waldoboro,Friendly Society of Waldboro,Socy,1792,NA,1792,NA,NA,0,NA,0,Early National,Waldoboro ME,-69.3756017,44.0952725
3462,3724,2242,ME,"Waldoboro, Warren and Thomaston",Friendly Socity Library,Socl,1787,NA,NA,1792,NA,0,NA,0,Early National,"Waldoboro, Warren and Thomaston ME",-69.1816955,44.0789574
3463,2793,2245,ME,Warren,Ladies' Independent Library,Ladies,1856,NA,1884,NA,NA,0,NA,0,Antebellum,Warren ME,-69.2531464,44.116967
3464,99,2246,ME,Warren,Social Library of Warren,Socl,1799,NA,1825,NA,1825,500,1825,500,Early National,Warren ME,-69.2531464,44.116967
3465,3723,2244,ME,Warren and Thomaston,Friendly Society on St. George's River,Socl,1792,NA,NA,1799,NA,0,NA,0,Early National,Warren and Thomaston ME,-69.108877,44.1132883
3466,7935,2247,ME,Washburn,Washburn Library,Public,1864,NA,1884,NA,NA,0,NA,0,Antebellum,Washburn ME,-68.1567015,46.7882172
3467,7934,2248,ME,Washburn,Town Library,Public,1861,NA,1861,NA,1861,200,1861,200,Antebellum,Washburn ME,-68.1567015,46.7882172
3468,4840,12151,ME,Washington,Washington Circulating Library,Comm,NA,1829,1829,NA,NA,0,NA,0,NA,Washington ME,-69.3676576,44.2735583
3469,100,2253,ME,Waterville,Waterville Library,Socl,1854,NA,1854,NA,NA,0,NA,0,Antebellum,Waterville ME,-69.6317121,44.5520105
3470,102,2255,ME,Waterville,Waterville Social Library,Socl,1801,NA,1802,NA,NA,0,NA,0,Early National,Waterville ME,-69.6317121,44.5520105
3471,101,2254,ME,Waterville,Second Social Library,Socl,1818,NA,1820,NA,NA,0,NA,0,Early National,Waterville ME,-69.6317121,44.5520105
3472,5891,2250,ME,Waterville,Waterville College Library (later: Colby Univ),Coll,1820,NA,1884,NA,1835,2000,1875,11100,Early National,Waterville ME,-69.6317121,44.5520105
3473,4539,2249,ME,Waterville,North Kennebec Agricultural Society,Agri socl,NA,1867,1867,NA,1847,182,1847,182,NA,Waterville ME,-69.6317121,44.5520105
3474,5390,2251,ME,Waterville,Colby-university - Erosophian Adelphia Library,Coll socy,1835,NA,NA,1878,1858,2500,1875,1500,Antebellum,Waterville ME,-69.6317121,44.5520105
3475,5389,2252,ME,Waterville,Colby University - Literary Fraternity Society,Coll socy,1824,NA,NA,1878,1858,3000,1875,1500,Early National,Waterville ME,-69.6317121,44.5520105
3476,4841,12152,ME,Waverly,Waverly Circulating Library,Comm,NA,1828,1828,NA,NA,0,NA,0,NA,Waverly ME,-69.3806035,44.7950639
3477,2985,2256,ME,Wayne,North Wayne Mechanics' Library Assoc.,Mech,1850,NA,1850,NA,NA,0,NA,0,Antebellum,Wayne ME,-70.0661649,44.3486793
3478,103,2257,ME,Wells,Second Social Library,Socl,1812,NA,1812,NA,NA,0,NA,0,Early National,Wells ME,-70.5805209,43.3222329
3479,104,2258,ME,Wells,Wells Social Library,Socl,1802,NA,1802,NA,1802,100,1802,100,Early National,Wells ME,-70.5805209,43.3222329
3480,105,2259,ME,Westbrook,Westbrook Social Library,Socl,1802,NA,1802,NA,NA,0,NA,0,Early National,Westbrook ME,-70.3711617,43.6770252
3481,3512,2261,ME,Winterport,Ladies' Circle Library,Ladies' socy,NA,1875,1884,NA,1875,800,1875,800,NA,Winterport ME,-68.8449792,44.6377864
3482,3537,2264,ME,Winthrop,YMCA,YMCA,1869,NA,1884,NA,NA,0,NA,0,Antebellum,Winthrop ME,-69.9769721,44.3050332
3483,4842,2262,ME,Winthrop,Reynold's Circulating Library,Comm,1872,NA,1884,NA,NA,0,NA,0,Antebellum,Winthrop ME,-69.9769721,44.3050332
3484,4307,2263,ME,Winthrop,Winthrop Literary Society Library,Lit socy,1823,NA,1823,NA,NA,0,NA,0,Early National,Winthrop ME,-69.9769721,44.3050332
3485,7845,2265,ME,Wiscasset,Lincoln County Law Library,Co law,1799,NA,1875,NA,1875,569,1875,569,Early National,Wiscasset ME,-69.665583,44.0028921
3486,2563,95050,ME,Wiscasset,Lincoln Law Library Association,Law socl,NA,1842,1842,NA,NA,0,NA,0,NA,Wiscasset ME,-69.665583,44.0028921
3487,106,2266,ME,Wiscasset,Social Library of Wiscasset,Socl,1799,NA,1884,NA,1799,1300,1799,1300,Early National,Wiscasset ME,-69.665583,44.0028921
3488,107,2267,ME,Yarmouth,Yarmouth Social Library,Socl,1805,NA,NA,1850,NA,0,NA,0,Early National,Yarmouth ME,-70.1867227,43.8006208
3489,7174,2268,ME,Yarmouth,Yarmouth Library,Church,1747,NA,1747,NA,NA,0,NA,0,Colonial,Yarmouth ME,-70.1867227,43.8006208
3490,7442,30901,MI,,1 Church Library,Church,NA,1850,1850,NA,NA,0,NA,0,NA, MI,-85.6023643,44.3148443
3491,7668,12311,MI,,Ft. Mackenzie,Garr,NA,1845,1845,NA,NA,0,NA,0,NA, MI,-85.6023643,44.3148443
3492,3934,99017,MI,,,,NA,1870,1870,NA,NA,0,NA,0,NA, MI,-85.6023643,44.3148443
3493,7096,30902,MI,,,Law,NA,1870,1870,NA,NA,0,NA,0,NA, MI,-85.6023643,44.3148443
3494,8324,52123,MI,Ada,Ada Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Ada MI,-85.495471,42.9607266
3495,8325,52124,MI,Adams,Adams Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Adams MI,-88.7190475,47.0317009
3496,8326,52125,MI,Addison,Addison Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Addison MI,-84.3471684,41.986434
3497,8327,52126,MI,Adgansee,Adgansee Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Adgansee MI,-84.8807947,41.832549
3498,8328,3349,MI,Adrian,Adrian Township Library,Town,1848,NA,1884,NA,NA,0,NA,0,Antebellum,Adrian MI,-84.0371659,41.8975471
3499,8330,3352,MI,Adrian,Madison Township Library,Town,1844,NA,1884,NA,NA,0,NA,0,Antebellum,Adrian MI,-84.0371659,41.8975471
3500,2866,3350,MI,Adrian,Adrian Ladies' Library Assoc.,Ladies,1869,NA,NA,1889,1869,935,1875,1950,Antebellum,Adrian MI,-84.0371659,41.8975471
3501,5746,3345,MI,Adrian,Adrian College - Lambda Phi Society,Coll socy,1863,NA,1884,NA,NA,0,NA,0,Antebellum,Adrian MI,-84.0371659,41.8975471
3502,5745,3346,MI,Adrian,Adrian College - Star Literary Society,Coll socy,1859,NA,1884,NA,NA,0,NA,0,Antebellum,Adrian MI,-84.0371659,41.8975471
3503,4737,3348,MI,Adrian,Adrian Horicultural Society,Agri socl,1851,1867,1867,NA,1867,141,1867,141,Antebellum,Adrian MI,-84.0371659,41.8975471
3504,6261,3344,MI,Adrian,Adrian College,Coll,1860,NA,1884,NA,1875,500,1875,500,Antebellum,Adrian MI,-84.0371659,41.8975471
3505,5744,3347,MI,Adrian,Adrian College - society Libraries,Coll socy,NA,1875,1875,NA,NA,0,NA,0,NA,Adrian MI,-84.0371659,41.8975471
3506,8329,52127,MI,Adrian City,Adrian City Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Adrian City MI,-84.0371659,41.8975471
3507,2767,3351,MI,Advian,Law Library,Law socl,NA,1858,1858,NA,NA,0,NA,0,NA,Advian MI,-84.0371659,41.8975471
3508,8331,52128,MI,Akron,Akron Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Akron MI,-83.5141259,43.5680758
3509,8332,52129,MI,Alaiedon,Alaiedon Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Alaiedon MI,-84.4172666,42.630465
3510,8333,52130,MI,Alamo,Alamo Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Alamo MI,-85.7077914,42.3753143
3511,8334,52131,MI,Albion,Albion Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Albion MI,-84.7530304,42.243097
3512,2865,3358,MI,Albion,Albion Ladies' Library,Ladies,1870,NA,1884,NA,1871,186,1875,602,Antebellum,Albion MI,-84.7530304,42.243097
3513,5743,3354,MI,Albion,Albion College - Atheiaedes Society,Coll socy,NA,NA,NA,NA,NA,0,NA,0,NA,Albion MI,-84.7530304,42.243097
3514,5742,3355,MI,Albion,Albion College - Clever Fellows Society,Coll socy,NA,1867,1867,NA,NA,0,NA,0,NA,Albion MI,-84.7530304,42.243097
3515,5741,3356,MI,Albion,Albion College - Clever Girls Society,Coll socy,NA,1867,1867,NA,NA,0,NA,0,NA,Albion MI,-84.7530304,42.243097
3516,5740,3357,MI,Albion,Albion College - Eclectic Society,Coll socy,NA,NA,NA,NA,NA,0,NA,0,NA,Albion MI,-84.7530304,42.243097
3517,6260,3353,MI,Albion College,Albion College,Coll,1843,NA,1884,NA,1853,1000,1875,1000,Antebellum,Albion College MI,-84.7461565,42.2445426
3518,8335,52132,MI,Algoma,Algoma Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Algoma MI,-85.6229296,43.1492928
3519,8338,3360,MI,Allegan,Allegan Township Library,Town,1843,NA,1903,NA,1875,600,1875,600,Antebellum,Allegan MI,-85.8553031,42.5291989
3520,2282,3359,MI,Allegan,Literary and Library Assoc.,Socl,1871,NA,1884,NA,1875,630,1875,630,Antebellum,Allegan MI,-85.8553031,42.5291989
3521,8336,52133,MI,Allen,Allen Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Allen MI,-84.7677394,41.9569915
3522,8337,3361,MI,Allendale,Allendale Township Library,Town,NA,1855,1884,NA,NA,0,NA,0,NA,Allendale MI,-85.9540218,42.9721861
3523,8339,52134,MI,Allison,Allison Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Allison MI,-85.0716257,41.6349903
3524,8340,52135,MI,Alma,Alma Township Library,Town,NA,1857,1857,NA,NA,0,NA,0,NA,Alma MI,-84.6597274,43.3789199
3525,8341,52136,MI,Almena,Almena Township Library,Town,NA,1855,1857,NA,NA,0,NA,0,NA,Almena MI,-85.8252906,42.2647603
3526,8342,52137,MI,Almer,Almer Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Almer MI,-83.4003037,43.5431537
3527,459,3362,MI,Almont,Young Men's Society,YMA,1848,NA,1858,NA,1858,125,1858,125,Antebellum,Almont MI,-83.0449347,42.9205842
3528,8343,52138,MI,Almont,Almont Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Almont MI,-83.0449347,42.9205842
3529,2864,3363,MI,Alpena,Ladies' Metropolitan Public Library,Ladies,1864,NA,1864,NA,NA,0,NA,0,Antebellum,Alpena MI,-83.4327528,45.0616794
3530,8344,52139,MI,Alpine,Alpine Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Alpine MI,-85.7143853,43.0662253
3531,8345,52140,MI,Amboy,Amboy Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Amboy MI,-84.5955732,41.7233115
3532,8115,30906,MI,Ann Arbor,School District Library,Public,NA,1856,1883,NA,NA,0,NA,0,NA,Ann Arbor MI,-83.7430378,42.2808256
3533,8347,52142,MI,Ann Arbor,Ann Arbor Township Library,Town,NA,1855,1857,NA,NA,0,NA,0,NA,Ann Arbor MI,-83.7430378,42.2808256
3534,3696,3373,MI,Ann Arbor,YMCA,YMCA,NA,1875,1875,NA,1875,900,1875,900,NA,Ann Arbor MI,-83.7430378,42.2808256
3535,2863,3364,MI,Ann Arbor,Ann Arbor Ladis' Library Assoc.,Ladies,1866,NA,NA,1916,1866,392,1875,1471,Antebellum,Ann Arbor MI,-83.7430378,42.2808256
3536,2266,30905,MI,Ann Arbor,Ann Arbour Library Co.,Socl,1827,NA,1827,NA,NA,0,NA,0,Early National,Ann Arbor MI,-83.7430378,42.2808256
3537,5747,3368,MI,Ann Arbor,University of Michigan Christian Library Assoc.,Coll socy,1858,NA,1858,NA,NA,0,NA,0,Antebellum,Ann Arbor MI,-83.7430378,42.2808256
3538,5736,3372,MI,Ann Arbor,Univ. of Mich - Students' Christian Assoc.,Coll socy,1864,NA,1884,NA,NA,0,NA,0,Antebellum,Ann Arbor MI,-83.7430378,42.2808256
3539,5737,3371,MI,Ann Arbor,Univ. of Mich. - Phi Alpha,Coll socy,NA,1858,1858,NA,NA,0,NA,0,NA,Ann Arbor MI,-83.7430378,42.2808256
3540,5738,3367,MI,Ann Arbor,Univ. of Mich. - Alpha Nu Literary Society,Coll socy,1843,NA,NA,1896,NA,0,NA,0,Antebellum,Ann Arbor MI,-83.7430378,42.2808256
3541,6243,3370,MI,Ann Arbor,University of Michigan - Medical Department,Med coll,1850,NA,1884,NA,1870,3900,1875,1500,Antebellum,Ann Arbor MI,-83.7430378,42.2808256
3542,5739,3366,MI,Ann Arbor,Univ. of Mich. - Adelphi Literary Society,Coll socy,NA,1858,1884,NA,NA,0,NA,0,NA,Ann Arbor MI,-83.7430378,42.2808256
3543,6259,3365,MI,Ann Arbor,University of Michigan Library,Coll,1841,NA,1884,NA,1841,3700,1875,23000,Antebellum,Ann Arbor MI,-83.7430378,42.2808256
3544,5341,30904,MI,Ann Arbor,Ann Arbor Circulating Library,Comm,1832,NA,1832,NA,NA,0,NA,0,Antebellum,Ann Arbor MI,-83.7430378,42.2808256
3545,6249,3369,MI,Ann Arbor,University of Michigan - Law School,Law coll,1858,NA,1884,NA,1859,350,1875,3000,Antebellum,Ann Arbor MI,-83.7430378,42.2808256
3546,6242,12304,MI,Ann Arbor,University of Michigan College of Dental Surgery,Dentist,1875,NA,1900,NA,NA,0,NA,0,Antebellum,Ann Arbor MI,-83.7430378,42.2808256
3547,8346,52141,MI,Ann Arbor City,Ann Arbor Township Library,Town,NA,1855,1857,NA,NA,0,NA,0,NA,Ann Arbor City MI,-83.7430378,42.2808256
3548,8348,52143,MI,Antrim,Antrim Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Antrim MI,-85.0739409,44.8900067
3549,8349,52144,MI,Antwerp,Antwerp Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Antwerp MI,-85.80766,42.1992857
3550,8350,52145,MI,Arbela,Arbela Township Library,Town,NA,1855,1857,NA,NA,0,NA,0,NA,Arbela MI,-83.6561215,43.2502773
3551,8352,52147,MI,Arcadia,Arcadia Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Arcadia MI,-86.2353862,44.4919144
3552,8351,52146,MI,Arcadia,Arcadia Township Library,Town,NA,1857,1857,NA,NA,0,NA,0,NA,Arcadia MI,-86.2353862,44.4919144
3553,8353,52148,MI,Argentine,Argentine Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Argentine MI,-83.8685072,42.8361329
3554,8354,52149,MI,Arlington,Arlington Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Arlington MI,-86.0529604,42.2867499
3555,8355,52150,MI,Armada,Armada Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Armada MI,-82.8843722,42.8441964
3556,8356,52151,MI,Ash,Ash Township Library,Town,NA,1855,1857,NA,NA,0,NA,0,NA,Ash MI,-83.357567,42.0639653
3557,8357,52152,MI,Ashland,Ashland Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Ashland MI,-83.4510889,45.2030697
3558,8358,52153,MI,Assyria,Assyria Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Assyria MI,-85.1313852,42.4644819
3559,8359,52154,MI,Athens,Athens Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Athens MI,-85.2347051,42.0886576
3560,8360,3374,MI,Atkins,Atkins Township Library,Town,1850,NA,1884,NA,NA,0,NA,0,Antebellum,Atkins MI,-82.5768666,43.0630836
3561,2862,3375,MI,Atlas,Ladies' Library,Ladies,1868,NA,1884,NA,NA,0,NA,0,Antebellum,Atlas MI,-83.5343934,42.9378054
3562,8361,52155,MI,Atlas,Atlas Township Library,Town,NA,1855,1884,NA,NA,0,NA,0,NA,Atlas MI,-83.5343934,42.9378054
3563,8362,52156,MI,Attica,Attica Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Attica MI,-83.1664723,43.0314202
3564,8363,52157,MI,Augusta,Augusta Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Augusta MI,-85.3522219,42.3364294
3565,8364,52158,MI,Aurelius,Aurelius Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Aurelius MI,-84.522198,42.5242034
3566,8365,52159,MI,Austin,Austin Township Library,Town,NA,1857,1860,NA,NA,0,NA,0,NA,Austin MI,-84.6941206,41.7372719
3567,8366,52160,MI,Avon,Avon Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Avon MI,-84.995882,41.925028
3568,8367,52161,MI,Bainbridge,Bainbridge Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Bainbridge MI,-86.2767995,42.1167965
3569,8368,52162,MI,Baltimore,Baltimore Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Baltimore MI,-85.2515482,42.5507716
3570,8369,52163,MI,Bangor,Bangor Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Bangor MI,-86.1130794,42.3125355
3571,8370,3376,MI,Bartlett,Grant Township Library,Town,1870,NA,1884,NA,NA,0,NA,0,Antebellum,Bartlett MI,-85.0941229,45.1381416
3572,8371,52164,MI,Batavia,Batavia Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Batavia MI,-85.0980258,41.9125489
3573,8372,52165,MI,Bath,Bath Township Library,Town,NA,1855,1857,NA,NA,0,NA,0,NA,Bath MI,-84.4485591,42.8187367
3574,8373,52166,MI,Battle Creek,Battle Creek Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Battle Creek MI,-85.1797142,42.3211522
3575,8116,30907,MI,Battle Creek,Public School Library,Public,1871,NA,1991,NA,NA,0,NA,0,Antebellum,Battle Creek MI,-85.1797142,42.3211522
3576,2861,3378,MI,Battle Creek,Ladies' Library Assoc.,Ladies,1864,NA,1876,NA,1875,1180,1875,1180,Antebellum,Battle Creek MI,-85.1797142,42.3211522
3577,2281,3379,MI,Battle Creek,Socl. Library,Socl,1864,NA,NA,1866,NA,0,NA,0,Antebellum,Battle Creek MI,-85.1797142,42.3211522
3578,6258,3377,MI,Battle Creek,Battle Creek College,Coll,1874,NA,1884,NA,NA,0,NA,0,Antebellum,Battle Creek MI,-85.1797142,42.3211522
3579,7902,3381,MI,Bay City,Bay County Law Library,Co law,1872,NA,1875,NA,1875,1207,1875,1207,Antebellum,Bay City MI,-83.8888647,43.5944677
3580,8117,3382,MI,Bay City,Public Library,Public,NA,1875,1884,NA,1875,3850,1875,3850,NA,Bay City MI,-83.8888647,43.5944677
3581,2280,3380,MI,Bay City,Bay City Library Assoc.,Socl,1869,NA,1870,NA,1869,2000,1870,2000,Antebellum,Bay City MI,-83.8888647,43.5944677
3582,8374,3383,MI,Bear Lake,Pleasanton Township Library,Town,1873,NA,1884,NA,NA,0,NA,0,Antebellum,Bear Lake MI,-86.148143,44.4208349
3583,8376,52168,MI,Bedford,Bedford Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Bedford MI,-85.2322197,42.3953169
3584,8375,52167,MI,Bedford,Bedford Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Bedford MI,-85.2322197,42.3953169
3585,8377,3384,MI,Bellevue,Bellevue Township Library,Town,1846,NA,1884,NA,NA,0,NA,0,Antebellum,Bellevue MI,-85.0180464,42.4433716
3586,8378,52169,MI,Bengal,Bengal Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Bengal MI,-84.6688348,42.9926576
3587,8379,52170,MI,Bennington,Bennington Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Bennington MI,-84.2419148,42.9353058
3588,8380,52171,MI,Benona,Benona Township Library,Town,NA,1860,1860,NA,NA,0,NA,0,NA,Benona MI,-86.4794359,43.6026691
3589,8382,52173,MI,Benton,Benton Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Benton MI,-86.4173234,42.1097328
3590,8381,52172,MI,Benton,Benton Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Benton MI,-86.4173234,42.1097328
3591,8384,52175,MI,Berlin,Berlin Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Berlin MI,-83.2720082,42.0195473
3592,8383,52174,MI,Berlin,Berlin Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Berlin MI,-83.2720082,42.0195473
3593,8385,52176,MI,Berrien,Berrien Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Berrien MI,-86.7416374,42.0320742
3594,8386,52177,MI,Bertrand,Bertrand Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Bertrand MI,-86.3680869,41.7929019
3595,8387,52178,MI,Bethany,Bethany Township Library,Town,NA,1857,1857,NA,NA,0,NA,0,NA,Bethany MI,-84.5431867,43.411528
3596,8388,52179,MI,Bethel,Bethel Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Bethel MI,-85.0735791,41.8328273
3597,8389,52180,MI,Big Prairie,Big Prairie Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Big Prairie MI,-85.6425475,43.5186341
3598,2279,3385,MI,Big Rapids,Literary Assoc.,Socl,1871,NA,NA,1882,1875,450,1875,450,Antebellum,Big Rapids MI,-85.4836557,43.6980782
3599,2955,30908,MI,Big Rapids,Young Men's Library Assoc.,YMLA,1870,NA,1870,NA,NA,0,NA,0,Antebellum,Big Rapids MI,-85.4836557,43.6980782
3600,8390,52181,MI,Bingham,Bingham Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Bingham MI,-85.6742478,44.8758334
3601,8391,52182,MI,Birch,Birch Township Library,Town,NA,1855,1855,NA,NA,0,NA,0,NA,Birch MI,-87.5781904,46.6985377
3602,2278,3386,MI,Birmingham,Library Assoc.,Socl,1869,NA,1869,NA,1869,48,1869,48,Antebellum,Birmingham MI,-83.2113192,42.5467012
3603,8392,52183,MI,Blackman,Blackman Township Library,Town,NA,1857,1857,NA,NA,0,NA,0,NA,Blackman MI,-84.4592701,42.2799168
3604,8393,52184,MI,Blendon,Blendon Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Blendon MI,-85.9508923,42.8897472
3605,8394,52185,MI,Blissfield,Blissfield Township Library,Town,NA,1857,1858,NA,NA,0,NA,0,NA,Blissfield MI,-83.8624411,41.8325486
3606,2860,3387,MI,Blissfield,Ladies' Library Assoc.,Ladies,1874,NA,1876,NA,1875,202,1875,202,Antebellum,Blissfield MI,-83.8624411,41.8325486
3607,8395,52186,MI,Bloomer,Bloomer Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Bloomer MI,-84.8776392,43.1570732
3608,8396,52187,MI,Bloomfield,Bloomfield Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Bloomfield MI,-83.2827093,42.5793103
3609,8397,52188,MI,Bloomingdale,Bloomingdale Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Bloomingdale MI,-85.9569675,42.3828129
3610,8398,3388,MI,Blumfield,Blumfield Township Library,Town,1858,NA,1884,NA,NA,0,NA,0,Antebellum,Blumfield MI,-83.7411631,43.4472926
3611,8399,52189,MI,Boston,Boston Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Boston MI,-88.5292875,47.1796487
3612,8400,3389,MI,Bowen Mills,Yankee Springs Township Library,Town,1856,NA,1884,NA,NA,0,NA,0,Antebellum,Bowen Mills MI,-85.4755821,42.6530873
3613,8401,52190,MI,Bowne,Bowne Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Bowne MI,-85.3756249,42.8290778
3614,8402,52191,MI,Brady,Brady Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Brady MI,-85.4581859,42.1268486
3615,8403,52192,MI,Brant,Brant Township Library,Town,NA,1858,1860,NA,NA,0,NA,0,NA,Brant MI,-84.2297046,43.2591911
3616,8404,52193,MI,Bridgehampton,Bridgehampton Township Library,Town,NA,1858,1858,NA,NA,0,NA,0,NA,Bridgehampton MI,-82.713132,43.4630538
3617,8405,3390,MI,Bridgeport,Bridgeport Township Library,Town,NA,1855,1884,NA,NA,0,NA,0,NA,Bridgeport MI,-83.8851117,43.3609299
3618,8406,52194,MI,Bridgewater,Bridgewater Township Library,Town,NA,1855,1855,NA,NA,0,NA,0,NA,Bridgewater MI,-83.9022657,42.1608592
3619,8407,3391,MI,Brighton,Genoa Township Library,Town,1839,NA,1884,NA,NA,0,NA,0,Antebellum,Brighton MI,-83.7802214,42.5294773
3620,8408,52195,MI,Brighton,Brighton Township Library,Town,NA,1855,1860,NA,NA,0,NA,0,NA,Brighton MI,-83.7802214,42.5294773
3621,8409,52196,MI,Brockway,Brockway Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Brockway MI,-82.7654837,43.074471
3622,8410,52197,MI,Bronson,Bronson Township Library,Town,NA,1855,1858,NA,NA,0,NA,0,NA,Bronson MI,-85.1946963,41.8722716
3623,8411,52198,MI,Brookfield,Brookfield Township Library,Town,NA,1857,1857,NA,NA,0,NA,0,NA,Brookfield MI,-84.7966506,42.4511493
3624,8412,52199,MI,Brooks,Brooks Township Library,Town,NA,1855,1855,NA,NA,0,NA,0,NA,Brooks MI,-85.7461548,43.4240742
3625,8413,52200,MI,Brown,Brown Township Library,Town,NA,1858,1860,NA,NA,0,NA,0,NA,Brown MI,-86.1344697,44.2962577
